cluster,gene,mean,min,Q1,median,Q3,max
8,COX8B,-0.176247672024582,-0.28483048731095,-0.227520507483095,-0.200817020501229,-0.178413105776431,2.70695577764817
8,CDKN1C,-0.0696369976951937,-0.950929161846872,-0.766530953134745,-0.666224941818477,0.537396856916984,6.78139624580851
8,RETN,-0.0729024890854439,-0.796780471890985,-0.653421126168619,-0.570061873758398,-0.473102713046432,6.84345884333599
8,PTH1R,1.44027298524852,-1.39566279524696,0.5098671253822,1.26490520036675,2.3665472158288,4.78611591912885
8,SLC26A4,-0.262587328835769,-1.5685933706881,-1.22730058920598,-0.785270991526737,0.274197354321186,4.63003998585726
8,PRKAR2B,-0.210579960250395,-0.456758535680242,-0.377426850407639,-0.335127718704193,-0.3017255912197,2.63451824260019
8,SLC1A3,-0.238491658726022,-0.511648302983702,-0.429659468240348,-0.384320818430087,-0.343913457332899,2.77299119015705
8,PSCA,-0.0446655266175998,-0.559843224672012,-0.451705570077453,-0.395769432587262,-0.347244851999472,5.62998000832597
8,LY6D,-0.0672372661986508,-0.589937145768186,-0.482509269380171,-0.414426003807595,-0.360191760425766,5.74986194567524
8,UPK3A,-0.01867447725271,-0.454886160658957,-0.364988841978848,-0.318766995046183,-0.275032097437086,6.72585925254253
8,ADIPOQ,0.0431503828075476,-0.65012060248851,-0.524990710206488,-0.455884355327988,-0.384113661397957,4.66250184471955
8,APOD,0.0642293527108045,-0.614689675176653,-0.507237654423608,-0.440209350906865,-0.382023025385355,4.3361968606738
8,UPK1B,-0.162382153210033,-0.389585534715352,-0.315300462428535,-0.279580809631365,-0.245681662133704,5.30804361451003
8,PLIN4,-0.232634238918547,-0.699551769684565,-0.573028703513791,-0.492316817132059,-0.429978368560138,2.37222789702307
8,C3,0.144799444283993,-2.1071107015511,-0.937147430981897,0.000532626310486672,0.75454149197323,6.43095458988432
8,CIDEA,-0.106375295315583,-0.326120089162184,-0.259358546696945,-0.225038092552309,-0.197628664744811,3.32454395502625
7,IGFBP2,-0.145883598534129,-0.385299914580692,-0.320628045645098,-0.285377843627923,-0.246233392845434,5.68265303066698
7,ATP1A2,-0.17770494011232,-0.635461640541337,-0.550556035692661,-0.501666398918037,-0.442673836351318,5.58568523715195
7,CLIC3,-0.443364592476524,-1.00151137805953,-0.854593737894604,-0.749322522236743,-0.645995947206953,5.66305152020333
7,WT1,-0.375397084432736,-0.915707379203252,-0.785276444461091,-0.707716713412184,-0.609512255550071,4.74533194630578
7,ADIG,-0.224262842152807,-0.619873690202745,-0.527529345219581,-0.480343802283903,-0.414799901260768,5.63775901388444
7,RHBG,-1.04555948099716,-2.24507464420165,-1.79253321768,-1.34682425192997,-0.658047588614539,3.77676059001672
7,SPRR1A,-0.311780042947954,-0.887173269513393,-0.739395980460853,-0.647836568949142,-0.530264376057849,2.45980513654503
7,CIDEC,-0.292127690380283,-0.907605116501353,-0.761838360826034,-0.682096336057044,-0.546442521885406,3.79883283505715
7,PPARG,-0.184728203495554,-0.490783890164596,-0.417226351995936,-0.37653518725427,-0.331284465251301,2.78420742384472
7,PTPRO,-0.340992900978543,-0.989203648777092,-0.837293327834399,-0.746033983463862,-0.605248079999314,5.23445173984131
7,LIPE,-0.257810764259807,-1.01137018714305,-0.860610544463141,-0.738407464879345,0.217764669485704,3.80587552322046
7,FXYD3,-0.2978790413091,-0.599625583116477,-0.503384514568566,-0.457137692806147,-0.394330470463466,2.03245646258967
7,PLIN1,-0.215519857585153,-0.368215545224929,-0.325661147366888,-0.296783240267008,-0.264094551858358,3.28288906299476
7,THRSP,-0.085607204106442,-0.926081148576585,-0.715698457802361,-0.586831029987297,0.421788441030009,2.54425290515204
7,SCNN1B,-0.682165511975238,-2.00335153502164,-1.63438917343163,-1.33459680243882,-0.324634549341228,6.47463525334591
7,COX8B,-0.0576382911730104,-0.344605764862228,-0.286094866360129,-0.256729037285543,-0.222343769696129,5.04947812081893
7,CDKN1C,-0.448121557701936,-1.12328864009976,-0.955125439455328,-0.825673132025201,-0.164624206505689,4.221423455262
7,RETN,-0.438880449886061,-0.93556440929541,-0.777694313812639,-0.689652709777831,-0.584568464551763,2.35113180262053
7,PTH1R,-0.596686624739013,-1.99755147710476,-1.30203881489722,-0.737314765132807,-0.14626501012509,3.00803196771819
7,SLC26A4,-0.858246952053974,-1.72272407777223,-1.52006004853372,-1.23600306473249,-0.630164274245379,5.13686286615624
7,PRKAR2B,-0.2813810986525,-0.517199381981446,-0.460916907073834,-0.420630806188394,-0.373655656531595,4.39818795005187
7,SLC1A3,-0.306503378571797,-0.612045198818026,-0.519884134711565,-0.475593059880834,-0.415432844240208,2.49500524141279
7,PSCA,-0.176874032744745,-0.667524503047718,-0.55408661916851,-0.480491196567708,-0.394953607916417,2.24556162856021
7,LY6D,-0.132781672980109,-0.713164082151218,-0.592767129434143,-0.515892682615036,-0.423997987628065,4.32406561984561
7,UPK3A,-0.0194927888069124,-0.546310110307027,-0.456832310825927,-0.410514013617203,-0.337405837646061,4.97682894700648
7,ADIPOQ,-0.343541339953169,-0.76926526209685,-0.644456498600495,-0.567876080343182,-0.472983521211371,1.51728521856247
7,APOD,-0.148105224613026,-0.721686122877732,-0.609603954342914,-0.53241632611271,-0.455581484502882,6.30509429681846
7,UPK1B,-0.124259244407327,-0.466750884048546,-0.391227033248377,-0.352996613556763,-0.307945574231308,6.93969987453766
7,PLIN4,0.11263292665114,-0.806885714660634,-0.648996197773223,-0.53778652901804,0.753296718776842,3.10875207217715
7,C3,-0.632681612420838,-2.14596370412143,-1.46608829051525,-0.769446758253799,-0.0841681450347886,3.91161684476579
7,CIDEA,-0.0198583883113782,-0.395181438991338,-0.327586780333761,-0.293164503971086,-0.251471008973956,3.1888373179163
1,IGFBP2,0.0923568030187879,-0.315235704878754,-0.243674533705663,-0.202914913882517,-0.175351859500399,6.96701357278757
1,ATP1A2,0.107434846760404,-0.543459522394293,-0.439376022061927,-0.381966789827818,-0.338698081492412,6.85695723125207
1,CLIC3,-0.143054230162999,-0.86010448564906,-0.705360546631054,-0.615674492973648,-0.524391929599015,6.06887697705518
1,WT1,0.00283708616943415,-0.76578727364698,-0.661535614787387,-0.575719118516126,-0.457332841731215,6.76871592224418
1,ADIG,-0.0207246347965518,-0.524199163656907,-0.416769875887,-0.358940249519792,-0.318883808048097,4.4621978015289
1,RHBG,5.07131024241528,-0.810598555548962,3.96751253487567,6.40652541237988,6.40652541237988,6.40652541237988
