gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,c_seurat_clusters
C130074G19RIK,9.40749729258448e-28,0.27658355330592,1,0.896,1.60839981211317e-23,0
PXMP4,1.09986045930051e-27,0.25360581443248,0.996,0.922,1.88043142726608e-23,0
LAPTM4B,1.13133470041091e-27,-0.256619996160813,0.916,0.976,1.93424293729254e-23,0
SERPINA1F,1.40650579733548e-27,-0.441592851993397,0.92,0.967,2.40470296170447e-23,0
RAP1GAP,1.43720026696309e-27,-0.346422811625694,0.812,0.943,2.45718129642679e-23,0
SLC5A11,1.4574737385412e-27,0.37847713376531,0.792,0.47,2.49184285078389e-23,0
SPP2,1.59875282709606e-27,0.413145831807905,0.988,0.693,2.73338770848614e-23,0
ACOT4,1.64182955629179e-27,0.351668663415966,0.92,0.631,2.80703599239208e-23,0
BC024386,1.77940299091453e-27,0.371080393804658,0.876,0.571,3.04224529356657e-23,0
CYP2C23,1.97981528543771e-27,0.369921733152983,0.78,0.42,3.38489019351285e-23,0
TM4SF1,2.16978496478893e-27,-0.40275559659413,0.664,0.899,3.70968135429964e-23,0
GPR137B,2.21532352124683e-27,0.303896608639916,0.972,0.812,3.7875386242757e-23,0
RENBP,2.4091432039834e-27,0.355883944880428,0.892,0.629,4.11891213585042e-23,0
CLDN3,2.71371419974166e-27,-0.452020597986877,0.308,0.635,4.63963716729831e-23,0
CRIP1,2.76626185103591e-27,-0.327361607756454,0.824,0.931,4.7294778867161e-23,0
TWSG1,3.60624754701692e-27,-0.353438907004424,0.688,0.88,6.16560143113483e-23,0
RGCC,4.37411708424501e-27,-0.412166839430983,0.656,0.874,7.47842797893369e-23,0
ADRA2B,4.47499758082564e-27,0.301630432564533,0.964,0.797,7.6509033639376e-23,0
MOGAT2,5.17587155928967e-27,0.332497751354326,0.516,0.201,8.84918760491754e-23,0
ACAT2,5.4358091439877e-27,0.294762957565509,0.956,0.816,9.29360289347577e-23,0
CAPN2,6.35568860223817e-27,-0.332554034588931,0.74,0.925,1.08663208032466e-22,0
HSPB1,1.62714762045201e-26,-0.44878840357074,0.456,0.736,2.7819342866868e-22,0
PYROXD2,2.32695838128988e-26,0.350405807768393,0.856,0.577,3.97840074449131e-22,0
TMEM150A,2.92507969170245e-26,0.323195422623675,0.908,0.678,5.00100874890368e-22,0
CELA1,3.37300245919604e-26,0.346066315609609,0.94,0.69,5.76682230448748e-22,0
AATF,3.70377746515102e-26,0.347977334197652,0.804,0.439,6.3323483321687e-22,0
ALDH8A1,4.71561621565208e-26,0.286573079409547,1,0.884,8.06228904390036e-22,0
CRYZL2,4.94585884331415e-26,0.271028044466144,1,0.91,8.45593486441421e-22,0
GPT,5.95793047900445e-26,0.336309208885124,0.896,0.669,1.01862737399539e-21,0
NPDC1,9.88471054878713e-26,-0.352640946258072,0.584,0.856,1.68998896252614e-21,0
GPX6,1.1244215217971e-25,-0.384962223858729,0.884,0.957,1.9224234758165e-21,0
HAAO,1.14078055350076e-25,0.2969099108133,0.992,0.852,1.95039251232024e-21,0
GYS2,1.42264237799631e-25,0.307505703126773,0.552,0.225,2.43229167366029e-21,0
AR,1.76303677999365e-25,0.315857941549585,0.924,0.731,3.01426398275514e-21,0
CP,2.52371903770768e-25,-0.442912683453305,0.636,0.816,4.31480243876881e-21,0
COTL1,2.54055346333377e-25,0.280315302543031,0.968,0.827,4.34358425626175e-21,0
C2,2.5803652357399e-25,0.360644542240149,0.856,0.533,4.41165044354451e-21,0
TSPAN1,2.7133567217943e-25,-0.41013040368018,0.496,0.76,4.63902598725171e-21,0
GM4208,3.51309742766487e-25,0.260007510805066,0.372,0.112,6.00634267207862e-21,0
GAL3ST1,4.06654902973389e-25,-0.404494564017357,0.528,0.774,6.95257887613604e-21,0
SCPEP1,5.36279897951402e-25,0.288591245239772,0.952,0.806,9.16877741527512e-21,0
AQP4,5.81759339850237e-25,-0.5229980168885,0.16,0.491,9.94633943341951e-21,0
CLCNKA,6.37130611060085e-25,-0.417881805362231,0.8,0.932,1.08930220572943e-20,0
GALNT14,7.13099903501487e-25,0.335544746422383,0.888,0.636,1.21918690501649e-20,0
TMEM72,7.67041533073558e-25,-0.361882113641966,0.676,0.875,1.31141090909586e-20,0
ILDR2,8.45343844584188e-25,0.358487957568062,0.76,0.438,1.44528437108559e-20,0
GCAT,1.19702981689585e-24,0.277766898065914,0.988,0.87,2.04656187794684e-20,0
ST14,1.32572971172494e-24,-0.379184074781714,0.516,0.774,2.26660008813613e-20,0
C1QB,1.54869474107553e-24,-0.26756731061336,0.952,0.975,2.64780339881684e-20,0
GNMT,2.00886673942725e-24,0.275366063162162,0.992,0.848,3.43455946439877e-20,0
GADD45G,2.52442775414344e-24,-0.383622389633369,0.7,0.897,4.31601413125904e-20,0
SOSTDC1,2.58355830259347e-24,-0.33466907379463,0.812,0.934,4.41710962994405e-20,0
DPYD,4.66710451693243e-24,0.33255558385581,0.9,0.637,7.97934859259937e-20,0
ACOT3,7.15710764069465e-24,0.352893897470414,0.776,0.481,1.22365069332956e-19,0
NIPSNAP1,7.46391012160537e-24,0.255183530084305,0.988,0.89,1.27610471349087e-19,0
TACSTD2,8.7254918236232e-24,-0.416014106866935,0.472,0.755,1.49179733708486e-19,0
ASPDH,9.67095586189441e-24,0.342285651215319,0.832,0.546,1.65344332370809e-19,0
TPM1,1.04786969067505e-23,-0.290925664061207,0.784,0.934,1.79154281014713e-19,0
AOAH,1.10299011728589e-23,0.334534345065503,0.808,0.497,1.88578220352369e-19,0
CPE,1.44555702038005e-23,0.339106535639142,0.908,0.689,2.47146883774377e-19,0
GM32461,1.48846105880766e-23,0.305505152506553,0.572,0.251,2.54482187224345e-19,0
SCIN,1.55575095761712e-23,-0.443316213020344,0.456,0.69,2.65986741223799e-19,0
ME1,1.967142781705e-23,0.281784313904217,0.996,0.858,3.36322401388104e-19,0
HTRA1,1.98039295628285e-23,0.282065209181146,0.944,0.8,3.38587783735679e-19,0
ACTN1,2.08930488171132e-23,-0.382075502547529,0.376,0.67,3.57208455626185e-19,0
IQGAP1,2.15250928547303e-23,-0.298012731663596,0.756,0.921,3.68014512537324e-19,0
PLET1,2.23456721547155e-23,-0.442359505712624,0.416,0.682,3.82043956829172e-19,0
NMRK1,2.91896336137442e-23,0.278466550645991,0.94,0.791,4.99055165894184e-19,0
TCEAL9,3.27358428107447e-23,-0.30854872581403,0.732,0.895,5.59684704535301e-19,0
ENPEP,4.12117404971171e-23,0.330510521482486,0.884,0.62,7.04597127279211e-19,0
NCCRP1,4.51557241765844e-23,-0.463535353931318,0.66,0.831,7.72027416247063e-19,0
METTL7A2,5.33997876399833e-23,-0.570727856065311,0.428,0.699,9.12976169280794e-19,0
SLC22A30,5.35899678254463e-23,0.342624523502973,0.828,0.515,9.16227679911655e-19,0
CIDEB,5.91215694952098e-23,0.273516804067974,0.992,0.866,1.0108014736596e-18,0
ME3,6.43690764235919e-23,-0.370952557968558,0.56,0.796,1.10051809961415e-18,0
MFSD4B1,8.22102357547338e-23,0.26270192717887,0.992,0.881,1.40554840069868e-18,0
ZMYND10,8.57191598510157e-23,0.299679126881012,0.952,0.758,1.46554047597282e-18,0
RHOB,9.45724182299945e-23,-0.322577520366899,0.716,0.891,1.61690463447822e-18,0
AHNAK,1.02570033364225e-22,-0.262780971583076,0.872,0.975,1.75363986042816e-18,0
CD52,1.04955167203801e-22,-0.379739743048252,0.552,0.802,1.79441849368338e-18,0
CLDN7,1.2157746991293e-22,-0.358781840553767,0.548,0.77,2.07861000310137e-18,0
C1QA,1.24451087026991e-22,-0.298647906855083,0.84,0.947,2.12774023490046e-18,0
BTG1,1.28796691903929e-22,-0.30211973258536,0.744,0.917,2.20203704148148e-18,0
SLC18A1,1.47350517075215e-22,0.324895582058818,0.824,0.552,2.51925179043495e-18,0
ESAM,1.56209158680161e-22,-0.35595992577625,0.588,0.813,2.67070798595471e-18,0
CYP7B1,1.75052788287748e-22,-0.505411657173988,0.572,0.765,2.99287752135562e-18,0
TYROBP,1.77348417676339e-22,-0.384726712065227,0.536,0.782,3.03212589701237e-18,0
SRGN,2.0675461298792e-22,-0.319482192377607,0.704,0.873,3.53488361825446e-18,0
AQP2,2.12385684757354e-22,-0.266305111116123,0.996,0.992,3.63115805229648e-18,0
NPNT,2.45119348689736e-22,-0.341138076285756,0.648,0.863,4.19080550454842e-18,0
ARG2,2.47593559547464e-22,-0.444258157344551,0.364,0.629,4.233107087583e-18,0
MYL9,3.0865647929884e-22,-0.359879750842597,0.676,0.862,5.27709982657226e-18,0
TIMP2,3.50587523392742e-22,-0.301148629673319,0.76,0.906,5.9939948874457e-18,0
SLC30A2,3.53006288727242e-22,0.32918902209928,0.664,0.347,6.03534851836965e-18,0
HSPA1A,3.88379327745153e-22,-0.396857889955379,0.388,0.659,6.64012136645889e-18,0
APELA,4.25175449857117e-22,-0.489513185773403,0.436,0.694,7.26922466620713e-18,0
TMEM65,4.75773229102332e-22,-0.347974506045607,0.528,0.779,8.13429489796257e-18,0
FADS2,4.78586315127763e-22,0.273195180359347,0.996,0.845,8.18239022973936e-18,0
LITAF,5.10168798061391e-22,-0.315924080530982,0.8,0.899,8.72235594045561e-18,0
SYPL2,7.262630427538e-22,0.334394335069091,0.752,0.456,1.24169192419617e-17,0
ASPG,8.18644071489285e-22,0.341085296903237,0.784,0.461,1.39963576902523e-17,0
EVA1B,8.71700006275302e-22,-0.289412491910631,0.792,0.925,1.49034550072888e-17,0
MFSD4A,8.96998938909225e-22,-0.385920253841995,0.576,0.802,1.5335990858531e-17,0
SEPT4,9.72778443162041e-22,-0.412935359170164,0.332,0.612,1.66315930427414e-17,0
TPMT,9.91049292877869e-22,0.269166226516373,0.972,0.851,1.69439697603329e-17,0
PRCP,1.04202480277886e-21,0.281627995321965,0.904,0.725,1.78154980531102e-17,0
GM47708,2.53758436376799e-21,-0.40210340926835,0.472,0.721,4.33850798673413e-17,0
SMIM5,2.63983575340357e-21,-0.365306153372165,0.532,0.795,4.51332718759408e-17,0
LPIN1,2.93915943925846e-21,0.270419196244911,0.94,0.76,5.02508089330019e-17,0
EGFR,4.08366485113927e-21,0.308019173556165,0.796,0.529,6.98184179599281e-17,0
TUBA1A,4.25559011335929e-21,-0.348858861267157,0.496,0.734,7.27578241681038e-17,0
NIPSNAP2,4.5932573896923e-21,-0.260277047630279,0.82,0.927,7.85309215915693e-17,0
CSRP1,5.65994492403542e-21,-0.329098783150013,0.66,0.848,9.67680783662336e-17,0
SLC25A42,6.18166496030576e-21,0.319840329425645,0.78,0.515,1.05687925826348e-16,0
AEBP1,7.46988161289916e-21,-0.308064788710888,0.744,0.865,1.27712565935737e-16,0
SLC5A3,7.99286955872185e-21,-0.315609009226613,0.832,0.942,1.36654090845467e-16,0
ISG15,8.62624770618896e-21,-0.397714625631491,0.38,0.663,1.47482957032713e-16,0
ACSM5,9.32353937572556e-21,0.320346021684555,0.812,0.524,1.5940455270678e-16,0
UCP2,9.53276252550774e-21,-0.298865433631669,0.78,0.898,1.62981640898606e-16,0
AKT1,1.05364700754277e-20,-0.273276115229335,0.736,0.865,1.80142028879587e-16,0
BOK,1.08068399424373e-20,-0.359060486649699,0.512,0.719,1.84764542495851e-16,0
TMEM30B,1.39159985072316e-20,-0.381080408116503,0.412,0.691,2.37921826478139e-16,0
PANTR1,1.4712897045059e-20,-0.337832158877251,0.568,0.787,2.51546400779374e-16,0
KMO,1.5854270226513e-20,0.287891068511312,0.908,0.695,2.71060458062693e-16,0
LIPA,1.76201621984419e-20,0.300887188675216,0.888,0.677,3.01251913106762e-16,0
ISYNA1,2.0176118146533e-20,-0.324586812750243,0.704,0.862,3.44951091951275e-16,0
IYD,2.28439314217753e-20,0.309019158831859,0.876,0.615,3.90562695518093e-16,0
RHOBTB1,2.52540152303217e-20,0.277581285151593,0.544,0.253,4.3176789839281e-16,0
NOTUM,2.74496178444252e-20,0.299090744441422,0.612,0.32,4.69306116286138e-16,0
LAMB2,4.01939373515713e-20,-0.309105206178437,0.66,0.852,6.87195746899814e-16,0
MCHR1,4.07104481933799e-20,0.251901335581415,0.416,0.158,6.96026532762216e-16,0
GATM,4.95899770719669e-20,0.326098897665405,0.892,0.65,8.47839837999419e-16,0
ANXA6,5.82944095480766e-20,-0.271483909655006,0.756,0.88,9.96659520043465e-16,0
HSD3B3,7.01652280553742e-20,0.299573948403287,0.904,0.667,1.19961490406273e-15,0
CSF1R,9.638713296883e-20,-0.366582470001467,0.404,0.642,1.64793081236809e-15,0
APOH,1.13264948322491e-19,0.301005288066181,0.576,0.295,1.93649082146963e-15,0
TTC38,2.16132769944445e-19,0.250786260906676,0.936,0.793,3.69522196774018e-15,0
9130016M20RIK,2.16538874968847e-19,0.312439162785623,0.704,0.396,3.70216514534238e-15,0
HMGN3,2.619206749372e-19,-0.350545840482358,0.196,0.481,4.47805777940131e-15,0
SLC22A7,3.01859621777822e-19,-0.488955483890688,0.348,0.614,5.16089395353543e-15,0
DNAJC13,3.19970506469415e-19,0.264416973930371,0.872,0.735,5.47053574910758e-15,0
FAM107A,3.25621321268279e-19,-0.371907553950764,0.52,0.753,5.56714772972377e-15,0
SLC16A2,3.55595919079503e-19,0.29336659855708,0.876,0.637,6.07962342850226e-15,0
GNG11,4.22511098402501e-19,-0.339350094187145,0.472,0.714,7.22367224938756e-15,0
BEX3,4.34002492216375e-19,-0.311728605405079,0.572,0.785,7.42014060942336e-15,0
PLA1A,4.44595940564812e-19,-0.408054909183132,0.4,0.645,7.60125679583659e-15,0
QPRT,4.69433709750123e-19,0.257119867997181,0.964,0.818,8.02590813559785e-15,0
EPHX1,5.9967519076859e-19,-0.304351131077029,0.624,0.816,1.02526467365706e-14,0
THEM7,6.82341225420087e-19,0.256602659183452,0.96,0.814,1.16659879310072e-14,0
AP1M2,8.7737683875131e-19,-0.351638316393396,0.4,0.678,1.50005118121312e-14,0
PTGER3,9.37218236547851e-19,-0.460457823339075,0.376,0.605,1.60236201902586e-14,0
GM42031,1.08602150026429e-18,-0.416348138066438,0.388,0.627,1.85677095900185e-14,0
H2-DMA,1.55209066632716e-18,0.253492000694429,0.932,0.779,2.65360941221954e-14,0
ASB9,1.77929114632217e-18,0.277772305871538,0.808,0.611,3.04205407286701e-14,0
NUPR1,1.85095922867833e-18,-0.46860448489069,0.408,0.628,3.16458499327135e-14,0
ABHD3,2.1312806861066e-18,0.299999431751837,0.752,0.477,3.64385058903646e-14,0
TSTD1,2.14090180051044e-18,0.295437693457809,0.664,0.397,3.6602998083327e-14,0
TACC1,2.20513228945078e-18,-0.266348088258289,0.716,0.886,3.77011467527399e-14,0
AOPEP,2.79492269171078e-18,-0.288077366010226,0.648,0.839,4.77847932601792e-14,0
ACAT3,2.8168959951538e-18,0.297947479941007,0.644,0.36,4.81604708291445e-14,0
CKMT1,2.8609456127738e-18,-0.329815841104411,0.608,0.812,4.89135871415936e-14,0
CPOX,2.93814469980702e-18,0.288942400470884,0.78,0.508,5.02334599326006e-14,0
IGFBP1,3.03904148666507e-18,0.274092239291805,0.58,0.297,5.19584922975128e-14,0
PFKL,3.19035041478978e-18,-0.279103582096939,0.76,0.914,5.45454210416609e-14,0
LY6G2,3.517528639674e-18,0.304923721277946,0.744,0.465,6.01391871525063e-14,0
LRRFIP1,3.86817893184911e-18,-0.342413847262812,0.308,0.569,6.61342551978242e-14,0
CLDN8,3.96298217191408e-18,-0.339312382529268,0.508,0.726,6.77551061932151e-14,0
MYO7B,5.23639625851571e-18,0.287918590202318,0.736,0.45,8.95266668318432e-14,0
DNPH1,5.25444435939104e-18,0.297800148113514,0.712,0.444,8.98352352125086e-14,0
SERPINB6A,5.35834250990106e-18,-0.274360621005041,0.7,0.88,9.16115818917785e-14,0
HNF4AOS,5.45242750496845e-18,0.285152143476283,0.6,0.327,9.32201530524456e-14,0
CTLA2A,7.47823011963947e-18,-0.33119510169467,0.512,0.742,1.27855300355476e-13,0
CLU,8.09190645136454e-18,-0.293425419880459,0.94,0.944,1.3834732459898e-13,0
RAB25,9.45088041232898e-18,-0.33635062494763,0.4,0.658,1.61581702409589e-13,0
HOXD9,1.02552629555073e-17,-0.298233394776677,0.644,0.805,1.75334230750309e-13,0
SLC14A2,1.14772539760444e-17,-0.528080215940029,0.44,0.683,1.96226611228431e-13,0
PHYHD1,1.1854264873593e-17,0.258836803236231,0.888,0.721,2.0267236654382e-13,0
KCTD12,1.22543754689195e-17,-0.29309667992678,0.612,0.82,2.09513057392116e-13,0
EMCN,1.32522806981219e-17,-0.272928959469386,0.812,0.908,2.2657424309579e-13,0
EHF,1.87770220812229e-17,-0.370798752630285,0.212,0.472,3.21030746522667e-13,0
SORT1,2.23399295680998e-17,-0.335250875377925,0.388,0.625,3.81945775825803e-13,0
GBP6,2.39514896594266e-17,0.310181440890324,0.728,0.434,4.09498618707217e-13,0
SSBP4,2.71922375134069e-17,-0.290042963036363,0.572,0.742,4.64905684766717e-13,0
FCER1G,2.84608114916644e-17,-0.356478110630125,0.464,0.695,4.86594494072986e-13,0
ALAS2,2.85691179875953e-17,-0.332421261426829,0.728,0.87,4.88446210233917e-13,0
GPR108,2.86058707557055e-17,-0.307919020943445,0.452,0.683,4.89074572310298e-13,0
SUMO3,2.97702225246396e-17,-0.252815629387161,0.72,0.896,5.08981494503764e-13,0
CDKL1,3.03688510979602e-17,-0.337719936699331,0.112,0.382,5.19216247221826e-13,0
PLP2,3.58415751132166e-17,-0.344416179614968,0.208,0.481,6.12783409710664e-13,0
COL1A2,3.94989951349201e-17,-0.292622486705231,0.66,0.847,6.75314319821729e-13,0
SLC25A34,4.05964532836946e-17,0.268190320923422,0.544,0.29,6.94077561791327e-13,0
GM43305,4.80617375080843e-17,-0.262179671573596,0.892,0.949,8.21711526175717e-13,0
IGF2R,5.44211064063781e-17,0.280844393180175,0.756,0.558,9.30437656229846e-13,0
PCSK6,5.53532878544065e-17,-0.41499508998437,0.352,0.572,9.46375162446789e-13,0
MAL2,7.52427049134985e-17,-0.359823283309855,0.276,0.539,1.28642452590608e-12,0
1500011B03RIK,7.52608968020454e-17,-0.28888124156904,0.552,0.747,1.28673555262457e-12,0
PTPN18,8.30355672553683e-17,-0.293820700569605,0.54,0.747,1.41965909336503e-12,0
NAPRT,8.32739106926337e-17,0.252717682777755,0.896,0.726,1.42373405111196e-12,0
VIM,1.2073324874351e-16,-0.385590412588423,0.408,0.648,2.0641763537678e-12,0
SCD2,1.26249213957798e-16,-0.283879028621638,0.824,0.907,2.15848281103647e-12,0
SLC16A13,1.30741796380305e-16,0.291916657624026,0.744,0.469,2.23529249271407e-12,0
SERPINA1D,1.47782690022041e-16,-0.345000630753785,0.896,0.955,2.52664065130683e-12,0
ILDR1,1.47975577528845e-16,-0.32767920845782,0.308,0.552,2.52993844901066e-12,0
IRX1,1.67433955245393e-16,-0.341015013437742,0.46,0.653,2.86261833283048e-12,0
PPIC,2.12011117760919e-16,-0.347701672300588,0.672,0.824,3.62475408035843e-12,0
PRXL2B,2.47277804605949e-16,0.27068756152438,0.816,0.596,4.22770862534791e-12,0
ALDOC,2.53693108274509e-16,-0.412147531928893,0.36,0.569,4.33739107216928e-12,0
NPL,2.53936580896788e-16,0.28817884791261,0.796,0.499,4.34155372359238e-12,0
FAAH,2.59071470874092e-16,0.259009920641868,0.828,0.633,4.42934493753434e-12,0
BCAT1,2.64531790434317e-16,-0.355513724482269,0.132,0.389,4.52270002105552e-12,0
SMOC2,2.72280182563452e-16,-0.380102081111812,0.228,0.469,4.65517428128734e-12,0
CLDN19,3.08975770050967e-16,-0.347472936976582,0.604,0.774,5.28255874056138e-12,0
MEP1B,3.63908455931865e-16,-0.429660111051431,0.692,0.814,6.2217428710671e-12,0
NECTIN1,3.81622787371794e-16,0.270203692504703,0.76,0.497,6.52460479569557e-12,0
NRBP2,4.18785204263436e-16,-0.288010416457369,0.564,0.778,7.15997063729196e-12,0
CITED2,4.19551540731928e-16,-0.263864470672371,0.664,0.829,7.17307269189378e-12,0
TREH,4.57080216468818e-16,0.262407595542316,0.896,0.697,7.81470046096738e-12,0
DSP,4.90071693797646e-16,-0.331707549257318,0.356,0.603,8.37875574885836e-12,0
GJB1,5.97055739194043e-16,0.280423678647465,0.74,0.493,1.02078619730006e-11,0
METTL1,6.04096137863549e-16,0.275885771366557,0.64,0.374,1.03282316690531e-11,0
BAD,6.36107952529493e-16,-0.26309647667791,0.616,0.784,1.08755376643967e-11,0
SERINC2,6.82109206362441e-16,-0.322602715828604,0.364,0.595,1.16620211011787e-11,0
FGA,7.8665006526485e-16,0.26900045465715,0.88,0.646,1.34493561658331e-11,0
CD200,9.90214367741724e-16,-0.262216898558064,0.668,0.847,1.69296950452802e-11,0
EIF4EBP1,1.13339850006122e-15,-0.300260882998474,0.584,0.772,1.93777141555466e-11,0
SLC22A2,1.31158481422868e-15,0.258531067991973,0.928,0.717,2.24241655688677e-11,0
FOXC1,1.32321642752513e-15,-0.329254413776505,0.304,0.542,2.26230312613972e-11,0
ERMP1,1.401499799726e-15,-0.273655437209211,0.6,0.79,2.39614420759154e-11,0
MICALL1,1.42066624835222e-15,-0.279382198367336,0.492,0.715,2.4289130848078e-11,0
BMP6,1.50566455439227e-15,0.26248898043228,0.68,0.41,2.57423468864447e-11,0
CCL19,1.62777931265726e-15,-0.279151906918122,0.072,0.317,2.78301429085011e-11,0
ZFP697,1.71491122361824e-15,0.255316940803823,0.612,0.354,2.93198371902011e-11,0
TTR,1.80068150928697e-15,0.295673081631546,0.98,0.848,3.07862517642793e-11,0
ACOT9,1.81332665369523e-15,-0.271915990618866,0.572,0.784,3.10024457982273e-11,0
ADGRF5,1.8888310515495e-15,-0.267751632054611,0.668,0.822,3.22933444883417e-11,0
DNAJC22,1.9734738391601e-15,0.254186056658669,0.56,0.308,3.37404822281201e-11,0
GAMT,2.06691076374209e-15,0.278517102308333,0.764,0.497,3.53379733276985e-11,0
FXYD4,2.93182965879e-15,-0.339626676878626,0.74,0.845,5.01254916763327e-11,0
WNT7B,3.22574620863525e-15,-0.348436858835899,0.14,0.38,5.51505829290368e-11,0
TMC4,3.55643601749953e-15,-0.308752624527799,0.392,0.598,6.08043865911895e-11,0
SLC16A4,3.6710542470749e-15,0.26611058029167,0.84,0.566,6.27640144622396e-11,0
STK39,3.81111831343493e-15,-0.300346602535505,0.484,0.678,6.51586898047971e-11,0
MOGAT1,4.25694874050318e-15,0.250470774668924,0.916,0.705,7.2781052616383e-11,0
OSBP2,4.96408940856475e-15,0.253335044215039,0.484,0.253,8.48710366182315e-11,0
1600014C10RIK,5.06894814804811e-15,0.265390947148418,0.72,0.479,8.66638064871786e-11,0
DEGS2,5.16690515582501e-15,0.276688669581329,0.704,0.459,8.83385774491402e-11,0
ADCY6,6.12096354465839e-15,-0.261843037659839,0.58,0.789,1.04650113723024e-10,0
BST1,6.62438184216603e-15,-0.342970251933899,0.088,0.326,1.13257056355513e-10,0
OSBPL6,7.85969311024068e-15,0.251111120789827,0.824,0.631,1.34377173105785e-10,0
SIVA1,8.37026840979292e-15,-0.301820897895813,0.428,0.615,1.4310647900223e-10,0
GM10804,8.42414601295142e-15,0.270795473850153,0.756,0.51,1.4402762438343e-10,0
1810044D09RIK,9.49740473897375e-15,0.262049411103768,0.684,0.443,1.62377128822234e-10,0
DHFR,9.84218574386958e-15,0.266275573888231,0.752,0.516,1.68271849662938e-10,0
ISG20,1.27536713484327e-14,-0.345964499739126,0.224,0.455,2.18049519044153e-10,0
SLC25A35,1.31259914725543e-14,-0.297416131790567,0.34,0.562,2.24415076206261e-10,0
PLS3,1.3426561812243e-14,-0.281562830117821,0.492,0.683,2.29553927303919e-10,0
